"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"7:48:13.7511401 PM","dwnetfilter.exe","3948","WriteFile","C:\ProgramData\Doctor Web\Logs\netfilter.log","SUCCESS","Offset: 20,300, Length: 114"
"7:48:13.7512897 PM","dwnetfilter.exe","3948","CreateFile","C:\ProgramData\Doctor Web\DWS\dwffse08.dws","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"7:48:13.7513988 PM","dwnetfilter.exe","3948","QueryStandardInformationFile","C:\ProgramData\Doctor Web\DWS\dwffse08.dws","SUCCESS","AllocationSize: 3,571,712, EndOfFile: 3,568,976, NumberOfLinks: 1, DeletePending: False, Directory: False"
"7:48:13.7514269 PM","dwnetfilter.exe","3948","CreateFileMapping","C:\ProgramData\Doctor Web\DWS\dwffse08.dws","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE_READWRITE|PAGE_NOCACHE"
"7:48:13.7515020 PM","dwnetfilter.exe","3948","QueryStandardInformationFile","C:\ProgramData\Doctor Web\DWS\dwffse08.dws","SUCCESS","AllocationSize: 3,571,712, EndOfFile: 3,568,976, NumberOfLinks: 1, DeletePending: False, Directory: False"
"7:48:13.7515319 PM","dwnetfilter.exe","3948","CreateFileMapping","C:\ProgramData\Doctor Web\DWS\dwffse08.dws","SUCCESS","SyncType: SyncTypeOther"
"7:48:13.7515626 PM","dwnetfilter.exe","3948","CloseFile","C:\ProgramData\Doctor Web\DWS\dwffse08.dws","SUCCESS",""
"7:48:13.7516460 PM","dwnetfilter.exe","3948","QueryStandardInformationFile","C:\ProgramData\Doctor Web\Logs\netfilter.log","SUCCESS","AllocationSize: 32,768, EndOfFile: 20,414, NumberOfLinks: 1, DeletePending: False, Directory: False"
"7:48:13.7516619 PM","dwnetfilter.exe","3948","QueryStandardInformationFile","C:\ProgramData\Doctor Web\Logs\netfilter.log","SUCCESS","AllocationSize: 32,768, EndOfFile: 20,414, NumberOfLinks: 1, DeletePending: False, Directory: False"
"7:48:13.7516794 PM","dwnetfilter.exe","3948","QueryStandardInformationFile","C:\ProgramData\Doctor Web\Logs\netfilter.log","SUCCESS","AllocationSize: 32,768, EndOfFile: 20,414, NumberOfLinks: 1, DeletePending: False, Directory: False"
"7:48:13.7516917 PM","dwnetfilter.exe","3948","WriteFile","C:\ProgramData\Doctor Web\Logs\netfilter.log","SUCCESS","Offset: 20,414, Length: 107"
"7:48:13.7517170 PM","dwnetfilter.exe","3948","QueryStandardInformationFile","C:\ProgramData\Doctor Web\Logs\netfilter.log","SUCCESS","AllocationSize: 32,768, EndOfFile: 20,521, NumberOfLinks: 1, DeletePending: False, Directory: False"
"7:48:13.7517298 PM","dwnetfilter.exe","3948","QueryStandardInformationFile","C:\ProgramData\Doctor Web\Logs\netfilter.log","SUCCESS","AllocationSize: 32,768, EndOfFile: 20,521, NumberOfLinks: 1, DeletePending: False, Directory: False"
"7:48:13.7517462 PM","dwnetfilter.exe","3948","QueryStandardInformationFile","C:\ProgramData\Doctor Web\Logs\netfilter.log","SUCCESS","AllocationSize: 32,768, EndOfFile: 20,521, NumberOfLinks: 1, DeletePending: False, Directory: False"
"7:48:13.7517575 PM","dwnetfilter.exe","3948","WriteFile","C:\ProgramData\Doctor Web\Logs\netfilter.log","SUCCESS","Offset: 20,521, Length: 133"
"7:48:13.7517772 PM","dwnetfilter.exe","3948","QueryStandardInformationFile","C:\ProgramData\Doctor Web\Logs\netfilter.log","SUCCESS","AllocationSize: 32,768, EndOfFile: 20,654, NumberOfLinks: 1, DeletePending: False, Directory: False"
"7:48:13.7517896 PM","dwnetfilter.exe","3948","QueryStandardInformationFile","C:\ProgramData\Doctor Web\Logs\netfilter.log","SUCCESS","AllocationSize: 32,768, EndOfFile: 20,654, NumberOfLinks: 1, DeletePending: False, Directory: False"
"7:48:13.7518059 PM","dwnetfilter.exe","3948","QueryStandardInformationFile","C:\ProgramData\Doctor Web\Logs\netfilter.log","SUCCESS","AllocationSize: 32,768, EndOfFile: 20,654, NumberOfLinks: 1, DeletePending: False, Directory: False"
"7:48:13.7518160 PM","dwnetfilter.exe","3948","WriteFile","C:\ProgramData\Doctor Web\Logs\netfilter.log","SUCCESS","Offset: 20,654, Length: 114"
"7:48:13.7519575 PM","dwnetfilter.exe","3948","CreateFile","C:\ProgramData\Doctor Web\DWS\dwffse09.dws","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"7:48:13.7520825 PM","dwnetfilter.exe","3948","QueryStandardInformationFile","C:\ProgramData\Doctor Web\DWS\dwffse09.dws","SUCCESS","AllocationSize: 3,497,984, EndOfFile: 3,496,818, NumberOfLinks: 1, DeletePending: False, Directory: False"
"7:48:13.7520933 PM","dwnetfilter.exe","3948","CreateFileMapping","C:\ProgramData\Doctor Web\DWS\dwffse09.dws","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE_READWRITE|PAGE_NOCACHE"
"7:48:13.7521319 PM","dwnetfilter.exe","3948","QueryStandardInformationFile","C:\ProgramData\Doctor Web\DWS\dwffse09.dws","SUCCESS","AllocationSize: 3,497,984, EndOfFile: 3,496,818, NumberOfLinks: 1, DeletePending: False, Directory: False"
"7:48:13.7521535 PM","dwnetfilter.exe","3948","CreateFileMapping","C:\ProgramData\Doctor Web\DWS\dwffse09.dws","SUCCESS","SyncType: SyncTypeOther"
"7:48:13.7521768 PM","dwnetfilter.exe","3948","CloseFile","C:\ProgramData\Doctor Web\DWS\dwffse09.dws","SUCCESS",""
"7:48:13.7522198 PM","dwnetfilter.exe","3948","QueryStandardInformationFile","C:\ProgramData\Doctor Web\Logs\netfilter.log","SUCCESS","AllocationSize: 32,768, EndOfFile: 20,768, NumberOfLinks: 1, DeletePending: False, Directory: False"
"7:48:13.7522310 PM","dwnetfilter.exe","3948","QueryStandardInformationFile","C:\ProgramData\Doctor Web\Logs\netfilter.log","SUCCESS","AllocationSize: 32,768, EndOfFile: 20,768, NumberOfLinks: 1, DeletePending: False, Directory: False"
"7:48:13.7522436 PM","dwnetfilter.exe","3948","QueryStandardInformationFile","C:\ProgramData\Doctor Web\Logs\netfilter.log","SUCCESS","AllocationSize: 32,768, EndOfFile: 20,768, NumberOfLinks: 1, DeletePending: False, Directory: False"
"7:48:13.7522521 PM","dwnetfilter.exe","3948","WriteFile","C:\ProgramData\Doctor Web\Logs\netfilter.log","SUCCESS","Offset: 20,768, Length: 107"
"7:48:13.7522682 PM","dwnetfilter.exe","3948","QueryStandardInformationFile","C:\ProgramData\Doctor Web\Logs\netfilter.log","SUCCESS","AllocationSize: 32,768, EndOfFile: 20,875, NumberOfLinks: 1, DeletePending: False, Directory: False"
"7:48:13.7522769 PM","dwnetfilter.exe","3948","QueryStandardInformationFile","C:\ProgramData\Doctor Web\Logs\netfilter.log","SUCCESS","AllocationSize: 32,768, EndOfFile: 20,875, NumberOfLinks: 1, DeletePending: False, Directory: False"
"7:48:13.7523337 PM","dwnetfilter.exe","3948","QueryStandardInformationFile","C:\ProgramData\Doctor Web\Logs\netfilter.log","SUCCESS","AllocationSize: 32,768, EndOfFile: 20,875, NumberOfLinks: 1, DeletePending: False, Directory: False"
"7:48:13.7523578 PM","dwnetfilter.exe","3948","WriteFile","C:\ProgramData\Doctor Web\Logs\netfilter.log","SUCCESS","Offset: 20,875, Length: 133"
"7:48:13.7523874 PM","dwnetfilter.exe","3948","QueryStandardInformationFile","C:\ProgramData\Doctor Web\Logs\netfilter.log","SUCCESS","AllocationSize: 32,768, EndOfFile: 21,008, NumberOfLinks: 1, DeletePending: False, Directory: False"
"7:48:13.7523973 PM","dwnetfilter.exe","3948","QueryStandardInformationFile","C:\ProgramData\Doctor Web\Logs\netfilter.log","SUCCESS","AllocationSize: 32,768, EndOfFile: 21,008, NumberOfLinks: 1, DeletePending: False, Directory: False"
"7:48:13.7524099 PM","dwnetfilter.exe","3948","QueryStandardInformationFile","C:\ProgramData\Doctor Web\Logs\netfilter.log","SUCCESS","AllocationSize: 32,768, EndOfFile: 21,008, NumberOfLinks: 1, DeletePending: False, Directory: False"
"7:48:13.7524178 PM","dwnetfilter.exe","3948","WriteFile","C:\ProgramData\Doctor Web\Logs\netfilter.log","SUCCESS","Offset: 21,008, Length: 118"
"7:48:13.7525296 PM","dwnetfilter.exe","3948","CreateFile","C:\ProgramData\Doctor Web\DWS\dwffse_addon.dws","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"7:48:13.7525609 PM","dwnetfilter.exe","3948","QueryStandardInformationFile","C:\ProgramData\Doctor Web\DWS\dwffse_addon.dws","SUCCESS","AllocationSize: 262,144, EndOfFile: 259,992, NumberOfLinks: 1, DeletePending: False, Directory: False"
"7:48:13.7525711 PM","dwnetfilter.exe","3948","CreateFileMapping","C:\ProgramData\Doctor Web\DWS\dwffse_addon.dws","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE_READWRITE|PAGE_NOCACHE"
"7:48:13.7526077 PM","dwnetfilter.exe","3948","QueryStandardInformationFile","C:\ProgramData\Doctor Web\DWS\dwffse_addon.dws","SUCCESS","AllocationSize: 262,144, EndOfFile: 259,992, NumberOfLinks: 1, DeletePending: False, Directory: False"
"7:48:13.7526283 PM","dwnetfilter.exe","3948","CreateFileMapping","C:\ProgramData\Doctor Web\DWS\dwffse_addon.dws","SUCCESS","SyncType: SyncTypeOther"
"7:48:13.7526503 PM","dwnetfilter.exe","3948","CloseFile","C:\ProgramData\Doctor Web\DWS\dwffse_addon.dws","SUCCESS",""
"7:48:13.7526893 PM","dwnetfilter.exe","3948","QueryStandardInformationFile","C:\ProgramData\Doctor Web\Logs\netfilter.log","SUCCESS","AllocationSize: 32,768, EndOfFile: 21,126, NumberOfLinks: 1, DeletePending: False, Directory: False"
"7:48:13.7527002 PM","dwnetfilter.exe","3948","QueryStandardInformationFile","C:\ProgramData\Doctor Web\Logs\netfilter.log","SUCCESS","AllocationSize: 32,768, EndOfFile: 21,126, NumberOfLinks: 1, DeletePending: False, Directory: False"
"7:48:13.7527127 PM","dwnetfilter.exe","3948","QueryStandardInformationFile","C:\ProgramData\Doctor Web\Logs\netfilter.log","SUCCESS","AllocationSize: 32,768, EndOfFile: 21,126, NumberOfLinks: 1, DeletePending: False, Directory: False"
"7:48:13.7527208 PM","dwnetfilter.exe","3948","WriteFile","C:\ProgramData\Doctor Web\Logs\netfilter.log","SUCCESS","Offset: 21,126, Length: 111"
"7:48:13.7527350 PM","dwnetfilter.exe","3948","QueryStandardInformationFile","C:\ProgramData\Doctor Web\Logs\netfilter.log","SUCCESS","AllocationSize: 32,768, EndOfFile: 21,237, NumberOfLinks: 1, DeletePending: False, Directory: False"
"7:48:13.7527436 PM","dwnetfilter.exe","3948","QueryStandardInformationFile","C:\ProgramData\Doctor Web\Logs\netfilter.log","SUCCESS","AllocationSize: 32,768, EndOfFile: 21,237, NumberOfLinks: 1, DeletePending: False, Directory: False"
"7:48:13.7527557 PM","dwnetfilter.exe","3948","QueryStandardInformationFile","C:\ProgramData\Doctor Web\Logs\netfilter.log","SUCCESS","AllocationSize: 32,768, EndOfFile: 21,237, NumberOfLinks: 1, DeletePending: False, Directory: False"
"7:48:13.7527632 PM","dwnetfilter.exe","3948","WriteFile","C:\ProgramData\Doctor Web\Logs\netfilter.log","SUCCESS","Offset: 21,237, Length: 137"
"7:48:13.7527770 PM","dwnetfilter.exe","3948","QueryStandardInformationFile","C:\ProgramData\Doctor Web\Logs\netfilter.log","SUCCESS","AllocationSize: 32,768, EndOfFile: 21,374, NumberOfLinks: 1, DeletePending: False, Directory: False"
"7:48:13.7527858 PM","dwnetfilter.exe","3948","QueryStandardInformationFile","C:\ProgramData\Doctor Web\Logs\netfilter.log","SUCCESS","AllocationSize: 32,768, EndOfFile: 21,374, NumberOfLinks: 1, DeletePending: False, Directory: False"
"7:48:13.7527974 PM","dwnetfilter.exe","3948","QueryStandardInformationFile","C:\ProgramData\Doctor Web\Logs\netfilter.log","SUCCESS","AllocationSize: 32,768, EndOfFile: 21,374, NumberOfLinks: 1, DeletePending: False, Directory: False"
"7:48:13.7528048 PM","dwnetfilter.exe","3948","WriteFile","C:\ProgramData\Doctor Web\Logs\netfilter.log","SUCCESS","Offset: 21,374, Length: 114"
"7:48:13.7528749 PM","dwnetfilter.exe","3948","CreateFile","C:\ProgramData\Doctor Web\DWS\dwfgml00.dws","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"7:48:13.7529369 PM","dwnetfilter.exe","3948","QueryStandardInformationFile","C:\ProgramData\Doctor Web\DWS\dwfgml00.dws","SUCCESS","AllocationSize: 1,261,568, EndOfFile: 1,258,981, NumberOfLinks: 1, DeletePending: False, Directory: False"
"7:48:13.7529469 PM","dwnetfilter.exe","3948","CreateFileMapping","C:\ProgramData\Doctor Web\DWS\dwfgml00.dws","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE_READWRITE|PAGE_NOCACHE"
"7:48:13.7529817 PM","dwnetfilter.exe","3948","QueryStandardInformationFile","C:\ProgramData\Doctor Web\DWS\dwfgml00.dws","SUCCESS","AllocationSize: 1,261,568, EndOfFile: 1,258,981, NumberOfLinks: 1, DeletePending: False, Directory: False"
"7:48:13.7530022 PM","dwnetfilter.exe","3948","CreateFileMapping","C:\ProgramData\Doctor Web\DWS\dwfgml00.dws","SUCCESS","SyncType: SyncTypeOther"
"7:48:13.7530250 PM","dwnetfilter.exe","3948","CloseFile","C:\ProgramData\Doctor Web\DWS\dwfgml00.dws","SUCCESS",""
"7:48:13.7530661 PM","dwnetfilter.exe","3948","QueryStandardInformationFile","C:\ProgramData\Doctor Web\Logs\netfilter.log","SUCCESS","AllocationSize: 32,768, EndOfFile: 21,488, NumberOfLinks: 1, DeletePending: False, Directory: False"
"7:48:13.7530769 PM","dwnetfilter.exe","3948","QueryStandardInformationFile","C:\ProgramData\Doctor Web\Logs\netfilter.log","SUCCESS","AllocationSize: 32,768, EndOfFile: 21,488, NumberOfLinks: 1, DeletePending: False, Directory: False"
"7:48:13.7530893 PM","dwnetfilter.exe","3948","QueryStandardInformationFile","C:\ProgramData\Doctor Web\Logs\netfilter.log","SUCCESS","AllocationSize: 32,768, EndOfFile: 21,488, NumberOfLinks: 1, DeletePending: False, Directory: False"
"7:48:13.7530975 PM","dwnetfilter.exe","3948","WriteFile","C:\ProgramData\Doctor Web\Logs\netfilter.log","SUCCESS","Offset: 21,488, Length: 107"
"7:48:13.7531239 PM","dwnetfilter.exe","3948","QueryStandardInformationFile","C:\ProgramData\Doctor Web\Logs\netfilter.log","SUCCESS","AllocationSize: 32,768, EndOfFile: 21,595, NumberOfLinks: 1, DeletePending: False, Directory: False"
"7:48:13.7531329 PM","dwnetfilter.exe","3948","QueryStandardInformationFile","C:\ProgramData\Doctor Web\Logs\netfilter.log","SUCCESS","AllocationSize: 32,768, EndOfFile: 21,595, NumberOfLinks: 1, DeletePending: False, Directory: False"
"7:48:13.7531448 PM","dwnetfilter.exe","3948","QueryStandardInformationFile","C:\ProgramData\Doctor Web\Logs\netfilter.log","SUCCESS","AllocationSize: 32,768, EndOfFile: 21,595, NumberOfLinks: 1, DeletePending: False, Directory: False"
"7:48:13.7531526 PM","dwnetfilter.exe","3948","WriteFile","C:\ProgramData\Doctor Web\Logs\netfilter.log","SUCCESS","Offset: 21,595, Length: 122"
"7:48:13.7531823 PM","dwnetfilter.exe","3948","QueryStandardInformationFile","C:\ProgramData\Doctor Web\Logs\netfilter.log","SUCCESS","AllocationSize: 32,768, EndOfFile: 21,717, NumberOfLinks: 1, DeletePending: False, Directory: False"
"7:48:13.7531917 PM","dwnetfilter.exe","3948","QueryStandardInformationFile","C:\ProgramData\Doctor Web\Logs\netfilter.log","SUCCESS","AllocationSize: 32,768, EndOfFile: 21,717, NumberOfLinks: 1, DeletePending: False, Directory: False"
"7:48:13.7532039 PM","dwnetfilter.exe","3948","QueryStandardInformationFile","C:\ProgramData\Doctor Web\Logs\netfilter.log","SUCCESS","AllocationSize: 32,768, EndOfFile: 21,717, NumberOfLinks: 1, DeletePending: False, Directory: False"
"7:48:13.7532116 PM","dwnetfilter.exe","3948","WriteFile","C:\ProgramData\Doctor Web\Logs\netfilter.log","SUCCESS","Offset: 21,717, Length: 114"
"7:48:13.7533005 PM","dwnetfilter.exe","3948","CreateFile","C:\ProgramData\Doctor Web\DWS\dwfgml01.dws","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"7:48:13.7533914 PM","dwnetfilter.exe","3948","QueryStandardInformationFile","C:\ProgramData\Doctor Web\DWS\dwfgml01.dws","SUCCESS","AllocationSize: 20,480, EndOfFile: 18,546, NumberOfLinks: 1, DeletePending: False, Directory: False"
"7:48:13.7534175 PM","dwnetfilter.exe","3948","CreateFileMapping","C:\ProgramData\Doctor Web\DWS\dwfgml01.dws","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE_READWRITE|PAGE_NOCACHE"
"7:48:13.7536050 PM","dwnetfilter.exe","3948","QueryStandardInformationFile","C:\ProgramData\Doctor Web\DWS\dwfgml01.dws","SUCCESS","AllocationSize: 20,480, EndOfFile: 18,546, NumberOfLinks: 1, DeletePending: False, Directory: False"
"7:48:13.7536439 PM","dwnetfilter.exe","3948","CreateFileMapping","C:\ProgramData\Doctor Web\DWS\dwfgml01.dws","SUCCESS","SyncType: SyncTypeOther"
"7:48:13.7536686 PM","dwnetfilter.exe","3948","CloseFile","C:\ProgramData\Doctor Web\DWS\dwfgml01.dws","SUCCESS",""
"7:48:13.7537549 PM","dwnetfilter.exe","3948","QueryStandardInformationFile","C:\ProgramData\Doctor Web\Logs\netfilter.log","SUCCESS","AllocationSize: 32,768, EndOfFile: 21,831, NumberOfLinks: 1, DeletePending: False, Directory: False"
"7:48:13.7537683 PM","dwnetfilter.exe","3948","QueryStandardInformationFile","C:\ProgramData\Doctor Web\Logs\netfilter.log","SUCCESS","AllocationSize: 32,768, EndOfFile: 21,831, NumberOfLinks: 1, DeletePending: False, Directory: False"
"7:48:13.7537823 PM","dwnetfilter.exe","3948","QueryStandardInformationFile","C:\ProgramData\Doctor Web\Logs\netfilter.log","SUCCESS","AllocationSize: 32,768, EndOfFile: 21,831, NumberOfLinks: 1, DeletePending: False, Directory: False"
"7:48:13.7537917 PM","dwnetfilter.exe","3948","WriteFile","C:\ProgramData\Doctor Web\Logs\netfilter.log","SUCCESS","Offset: 21,831, Length: 107"
"7:48:13.7538076 PM","dwnetfilter.exe","3948","QueryStandardInformationFile","C:\ProgramData\Doctor Web\Logs\netfilter.log","SUCCESS","AllocationSize: 32,768, EndOfFile: 21,938, NumberOfLinks: 1, DeletePending: False, Directory: False"
"7:48:13.7538170 PM","dwnetfilter.exe","3948","QueryStandardInformationFile","C:\ProgramData\Doctor Web\Logs\netfilter.log","SUCCESS","AllocationSize: 32,768, EndOfFile: 21,938, NumberOfLinks: 1, DeletePending: False, Directory: False"
"7:48:13.7538318 PM","dwnetfilter.exe","3948","QueryStandardInformationFile","C:\ProgramData\Doctor Web\Logs\netfilter.log","SUCCESS","AllocationSize: 32,768, EndOfFile: 21,938, NumberOfLinks: 1, DeletePending: False, Directory: False"
"7:48:13.7538402 PM","dwnetfilter.exe","3948","WriteFile","C:\ProgramData\Doctor Web\Logs\netfilter.log","SUCCESS","Offset: 21,938, Length: 122"
"7:48:13.7538661 PM","dwnetfilter.exe","3948","QueryStandardInformationFile","C:\ProgramData\Doctor Web\Logs\netfilter.log","SUCCESS","AllocationSize: 32,768, EndOfFile: 22,060, NumberOfLinks: 1, DeletePending: False, Directory: False"
"7:48:13.7538757 PM","dwnetfilter.exe","3948","QueryStandardInformationFile","C:\ProgramData\Doctor Web\Logs\netfilter.log","SUCCESS","AllocationSize: 32,768, EndOfFile: 22,060, NumberOfLinks: 1, DeletePending: False, Directory: False"
"7:48:13.7538881 PM","dwnetfilter.exe","3948","QueryStandardInformationFile","C:\ProgramData\Doctor Web\Logs\netfilter.log","SUCCESS","AllocationSize: 32,768, EndOfFile: 22,060, NumberOfLinks: 1, DeletePending: False, Directory: False"
"7:48:13.7539176 PM","dwnetfilter.exe","3948","WriteFile","C:\ProgramData\Doctor Web\Logs\netfilter.log","SUCCESS","Offset: 22,060, Length: 114"
"7:48:13.7539953 PM","dwnetfilter.exe","3948","CreateFile","C:\ProgramData\Doctor Web\DWS\dwfgml02.dws","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
